5.000000 5.000000 5.000000
4.954763 4.957454 4.944710
4.900359 4.906285 4.878213
4.845953 4.855115 4.811716
4.791548 4.803946 4.745220
4.737144 4.752777 4.678723
4.682738 4.701607 4.612226
4.628333 4.650438 4.545730
4.573928 4.599268 4.479233
4.519523 4.548099 4.412736
4.465118 4.496930 4.346240
4.410713 4.445760 4.279743
4.356308 4.394591 4.213246
4.301903 4.343421 4.146749
4.247498 4.292252 4.080253
4.193093 4.241083 4.013756
4.138688 4.189913 3.947259
4.084283 4.138744 3.880762
4.029878 4.087574 3.814266
4.019203 4.060995 3.718456
4.016756 4.035921 3.621681
4.053400 3.953976 3.577612
4.006149 3.901762 3.506611
3.958898 3.849548 3.435611
3.911647 3.797334 3.364610
3.864396 3.745120 3.293609
3.817145 3.692906 3.222609
3.769894 3.640692 3.151608
3.711077 3.596374 3.083959
3.700898 3.534777 3.005842
3.654416 3.482351 2.934491
3.594938 3.432151 2.997279
3.542233 3.387415 2.925023
3.471377 3.416333 2.860656
3.421575 3.364739 2.790958
3.371774 3.313144 2.721260
3.321973 3.261550 2.651562
3.333297 3.219818 2.561394
3.284969 3.168199 2.490684
3.269758 3.162770 2.391997
3.297628 3.098369 2.320752
3.246496 3.099813 2.234825
3.200177 3.049619 2.161783
3.153858 2.999426 2.088740
3.184885 2.952975 2.005796
3.140132 2.902504 1.931973
3.095380 2.852034 1.858149
3.087413 2.768040 1.804469
3.059227 2.684153 1.851036
2.971941 2.635361 1.850268
2.921596 2.636065 1.936667
2.860648 2.557073 1.943418
2.826401 2.463249 1.938493
2.778113 2.395031 1.993398
2.718216 2.336796 1.938435
2.703257 2.239933 1.958278
2.654451 2.181281 1.893641
2.554892 2.189862 1.889849
2.487070 2.116692 1.896655
2.483756 2.019766 1.872273
2.488513 1.995380 1.775409
2.450003 1.929392 1.710891
2.374972 1.961627 1.653174
2.357583 1.922680 1.562727
2.320812 1.902920 1.471857
2.242913 1.858247 1.427856
2.178587 1.783912 1.446201
2.127858 1.726087 1.382304
2.114421 1.640054 1.333134
2.111798 1.540431 1.324858
2.062131 1.480940 1.261659
2.014517 1.397323 1.234436
1.929203 1.356022 1.266305
1.849934 1.368505 1.206634
1.766160 1.355774 1.153532
1.674648 1.338659 1.190036
1.596968 1.303540 1.137764
1.504093 1.338472 1.150174
1.409944 1.340740 1.116548
1.380235 1.248759 1.090919
1.310695 1.212208 1.029047
1.249705 1.135907 1.007639
1.172948 1.149646 0.945032
1.120414 1.072434 0.909278
1.049593 1.028018 0.854399
0.965320 1.026042 0.908195
0.913525 0.956803 0.857963
0.864831 0.869654 0.863795
0.807078 0.811969 0.806027
0.760246 0.738847 0.756430
0.730342 0.670637 0.689698
0.657645 0.603508 0.675249
0.587360 0.532776 0.667691
0.501810 0.512810 0.619916
0.488671 0.446224 0.546474
0.436488 0.380398 0.492217
0.406231 0.326776 0.413418
0.369366 0.272581 0.337894
0.312853 0.213056 0.280771
0.250572 0.211402 0.202551
0.180580 0.148696 0.168358
0.115243 0.130527 0.094867
0.057528 0.072993 0.036912
0.000000 0.000000 0.000000
