5.000000 5.000000 5.000000
4.999740 4.998973 4.999052
4.981467 4.926749 4.932344
4.963194 4.854526 4.865637
4.944921 4.782302 4.798930
4.926648 4.710078 4.732223
4.908375 4.637855 4.665516
4.890102 4.565631 4.598809
4.871830 4.493407 4.532102
4.853557 4.421184 4.465394
4.835284 4.348960 4.398687
4.817011 4.276736 4.331980
4.798738 4.204513 4.265273
4.780465 4.132289 4.198566
4.762192 4.060065 4.131859
4.743919 3.987842 4.065152
4.725646 3.915618 3.998444
4.707374 3.843394 3.931737
4.671066 3.888735 3.850338
4.662578 3.840857 3.762955
4.643056 3.773797 3.691388
4.623535 3.706737 3.619821
4.604014 3.639676 3.548254
4.584493 3.572616 3.476687
4.571963 3.495860 3.413826
4.598258 3.485932 3.317857
4.605021 3.448648 3.225314
4.617102 3.368840 3.166282
4.580772 3.333448 3.080099
4.558999 3.237017 3.065036
4.533219 3.142979 3.042848
4.558512 3.050200 3.015418
4.529089 3.031015 2.921790
4.566782 3.104598 2.865534
4.506796 3.131334 2.790123
4.490821 3.136448 2.691540
4.477249 3.134268 2.592489
4.446507 3.187660 2.513722
4.433159 3.173946 2.415570
4.479442 3.157524 2.328460
4.489720 3.234547 2.265516
4.464907 3.275467 2.177710
4.482277 3.288961 2.080159
4.482348 3.340655 1.994557
4.487121 3.379431 1.902505
4.428509 3.435975 1.844475
4.475953 3.407181 1.761288
4.496837 3.420577 1.664415
4.559085 3.397367 1.589673
4.557580 3.375906 1.492014
4.511296 3.450633 1.444330
4.477629 3.404123 1.362456
4.425233 3.327291 1.325693
4.399872 3.343719 1.230367
4.413566 3.284958 1.150620
4.381029 3.307221 1.058719
4.332152 3.384053 1.017393
4.316402 3.421117 0.925861
4.262039 3.413812 0.842247
4.276489 3.489189 0.778141
4.233620 3.523428 0.694535
4.254938 3.605699 0.641837
4.217868 3.697283 0.657271
4.133593 3.714546 0.606284
4.061791 3.780716 0.584695
4.020756 3.711982 0.524764
3.950701 3.778626 0.550275
3.926929 3.798762 0.645298
3.915938 3.893423 0.675605
3.823952 3.922563 0.701862
3.847608 3.971531 0.785781
3.776040 3.994973 0.851573
3.692256 3.948061 0.879492
3.645803 3.922257 0.794780
3.547159 3.930806 0.780772
3.479536 3.980116 0.835504
