0.914376 1.163460 1.281902
0.927624 1.094518 1.210688
0.867708 1.037057 1.154936
0.864403 0.937112 1.154830
0.797386 0.868837 1.125722
0.806030 0.882095 1.026983
0.728130 0.914710 0.973431
0.679225 0.854650 0.910176
0.601365 0.845553 0.848086
0.532799 0.773550 0.837395
0.523047 0.721584 0.752516
0.453396 0.654095 0.728146
0.387557 0.612473 0.665434
0.327027 0.554702 0.610674
0.267128 0.497722 0.554411
0.249631 0.435444 0.478153
0.232843 0.438552 0.379622
0.197126 0.416969 0.288745
0.191528 0.318492 0.272286
0.186776 0.241931 0.208132
0.108153 0.181191 0.196769
0.070967 0.101834 0.148606
0.038542 0.029751 0.087346
0.000000 0.000000 0.000000
