0.000000 0.000000 0.000000
0.071796 0.054035 0.043880
0.154451 0.056383 0.100119
0.155276 0.131853 0.165721
0.202119 0.168182 0.246256
0.278269 0.195156 0.305194
0.346577 0.253977 0.348485
0.415837 0.306748 0.397661
0.473039 0.365312 0.455091
0.531738 0.445367 0.443026
0.621446 0.486180 0.459957
0.616614 0.578958 0.496958
0.670842 0.620147 0.570189
0.746745 0.681962 0.590627
0.736080 0.689961 0.689734
0.830386 0.736741 0.588758
0.905610 0.796991 0.562091
0.740435 0.752900 0.767322
0.724276 0.798242 0.854974
0.703318 0.885551 0.898997
0.704164 0.913402 0.995036
0.699243 1.010238 1.019502
0.746388 1.097945 1.028714
0.800144 1.138198 1.102809
0.669561 0.887108 1.085099
0.878399 1.200267 1.097955
0.951227 1.222835 1.162660
0.999588 1.269349 1.236806
0.988706 1.367701 1.222370
0.923264 1.413129 1.282814
0.914628 1.398008 1.381287
0.984391 1.453316 1.426830
0.987494 1.441981 1.526137
0.972713 1.414642 1.621185
0.684361 1.144002 0.965222
0.931057 1.369307 1.699985
0.909236 1.439492 1.767792
0.956449 1.467097 1.851511
0.954443 1.466907 1.951491
0.919317 1.497635 1.229492
0.887082 1.590876 1.213151
0.878113 1.284631 1.705179
0.980086 1.515111 2.035270
0.934153 1.583590 2.091844
0.857494 1.549500 2.146261
0.662185 0.822353 1.160943
0.864291 1.688220 1.211010
0.981594 1.666978 2.120056
0.873147 1.550553 2.245023
0.839938 1.736752 1.127036
0.843763 1.608070 2.321367
0.930502 1.763787 1.094368
0.901071 1.589126 2.401096
0.906726 1.659236 2.472177
0.890394 1.757605 2.479715
0.968788 1.818730 2.490582
0.931753 1.606642 2.553463
0.937449 1.755211 2.103745
0.793579 1.800521 1.065519
0.957319 1.910799 2.527887
0.746868 0.838744 1.211541
0.904712 1.995842 2.527373
0.874806 2.089863 2.543672
0.931234 1.531908 2.619905
0.956040 2.138351 2.576074
0.905908 1.475827 2.698732
0.998798 1.447755 2.722888
0.862504 1.460590 2.787523
0.999716 0.768141 0.579747
0.978838 2.200547 2.650987
0.968239 2.293523 2.615730
0.957792 2.344979 2.700837
0.573771 0.793434 1.197639
0.876628 1.437339 2.883752
0.980699 1.848698 1.077927
0.868192 1.364460 2.951705
0.536379 0.778554 1.289184
0.971780 1.948244 1.074618
0.914343 1.334957 3.035368
0.880847 1.288218 3.117182
0.938696 2.373977 2.564210
0.916160 2.027781 1.098710
0.761064 1.751774 0.984485
0.944788 2.435181 2.742001
0.864955 1.219494 3.188065
0.961037 1.200640 3.208381
0.999997 2.518519 2.739410
0.973028 2.601690 2.690879
0.877732 1.817846 2.153853
0.998571 1.135474 3.274294
0.949948 1.056761 3.312243
0.939911 2.691692 2.662544
0.883081 2.107637 1.048424
0.995420 2.757154 2.611227
0.822179 2.164416 0.993043
0.961192 2.426643 2.840276
0.960957 1.272445 3.277980
0.992304 2.482095 2.917459
0.967691 2.154853 1.023688
0.775506 2.245961 1.027276
0.820539 1.362533 3.146167
0.992526 1.076519 3.400542
0.943585 1.051967 3.484220
0.971762 2.193645 1.115768
0.927485 1.002938 3.569876
0.757049 2.343689 1.016858
0.736513 2.440281 1.032614
0.722846 2.537516 1.051550
0.740262 2.634944 1.065850
0.669804 2.703709 1.083376
0.863317 2.415073 2.857205
0.967055 2.518841 3.006970
0.771932 1.197175 3.217196
0.910527 1.018283 3.667225
0.604017 2.679222 1.154597
0.954114 2.609308 3.047568
0.515025 0.705726 1.354300
0.983763 0.993694 3.730723
0.532825 2.635433 1.209499
0.971086 2.848752 2.643128
0.954546 0.957920 3.297776
0.994665 0.918498 3.795736
0.828977 2.678315 1.050084
0.894965 2.744516 1.014547
0.935186 2.926239 2.591100
0.999477 3.002589 2.597203
0.929435 0.895345 3.867909
0.973091 3.070603 2.665598
0.910240 0.800551 3.842501
0.774730 1.504358 2.768030
0.924148 3.157686 2.670185
0.978823 2.794791 0.993564
0.946496 2.888413 0.979786
0.859167 1.093675 3.708190
0.910378 0.741347 3.923092
0.916745 3.257336 2.666306
0.665962 1.744687 0.954394
0.900966 0.694973 4.011188
0.578653 0.723746 1.126086
0.953688 0.741447 4.082326
0.998157 3.292081 2.712835
0.890776 2.959238 0.936438
0.922245 0.599523 4.032079
0.884386 3.043634 0.989696
0.977557 3.352262 2.789997
0.909802 0.542455 4.113248
0.472872 0.512748 0.398365
0.792791 1.836059 2.104322
0.967303 0.729924 4.180723
0.909593 0.905075 3.580013
1.066331 0.740172 4.190136
0.833988 0.841565 3.564191
0.997854 3.372804 2.653813
0.937162 0.481626 4.187755
0.795267 1.149983 3.760595
0.633127 1.709631 0.866685
